userid,inner_id,grade,majorid,shortname,paper_num,estimate_num,total_score
10971617,MTA5NzE2MTc=,高一,文科,山西,4,4,579.0
109751438,MTA5NzUxNDM4,其他,全科,浙江,3,3,294.5
109770394,MTA5NzcwMzk0,高一,理科,广东,4,1,141.0
10980909,MTA5ODA5MDk=,高三,理科,江西,4,4,611.5
109813660,MTA5ODEzNjYw,高三,文科,陕西,4,4,520.5
10988277,MTA5ODgyNzc=,大一,全科,浙江,3,1,111.5
110000206,MTEwMDAwMjA2,高三,理科,湖南,4,4,478.0
110033080,MTEwMDMzMDgw,高三,文科,广东,4,4,506.0
110065964,MTEwMDY1OTY0,高三,文科,内蒙古,4,4,420.5
110072454,MTEwMDcyNDU0,高三,理科,广东,4,4,494.5
110075174,MTEwMDc1MTc0,大一,理科,甘肃,4,1,121.0
110078812,MTEwMDc4ODEy,高三,理科,山西,4,3,453.0
110094748,MTEwMDk0NzQ4,高三,理科,山东,4,2,324.5
110117120,MTEwMTE3MTIw,高三,理科,江西,4,4,625.0
110180012,MTEwMTgwMDEy,高二,理科,河北,4,1,150.0
110190220,MTEwMTkwMjIw,其他,文科,四川,4,1,122.0
110201146,MTEwMjAxMTQ2,高三,理科,江苏,3,1,109.0
110222750,MTEwMjIyNzUw,初三,理科,山东,4,4,551.5
110225742,MTEwMjI1NzQy,高三,全科,浙江,3,1,104.0
110229254,MTEwMjI5MjU0,高二,理科,福建,4,1,104.0
110231954,MTEwMjMxOTU0,高三,理科,江西,4,3,269.5
110276944,MTEwMjc2OTQ0,高二,理科,云南,4,3,361.5
11028303,MTEwMjgzMDM=,高二,理科,贵州,4,1,125.0
110312150,MTEwMzEyMTUw,高一,文科,广东,4,1,140.0
110323150,MTEwMzIzMTUw,高一,理科,广东,4,4,693.5
11034999,MTEwMzQ5OTk=,高三,理科,湖南,4,4,461.0
110357214,MTEwMzU3MjE0,高二,理科,广东,4,4,750.0
110364416,MTEwMzY0NDE2,高二,理科,湖北,4,1,113.0
110370004,MTEwMzcwMDA0,高一,理科,安徽,4,1,0.0
110391652,MTEwMzkxNjUy,高三,理科,河南,4,4,728.0
110457666,MTEwNDU3NjY2,高三,文科,黑龙江,4,4,400.5
110463504,MTEwNDYzNTA0,高三,理科,湖南,4,4,518.5
110466716,MTEwNDY2NzE2,高二,理科,黑龙江,4,4,732.0
110596574,MTEwNTk2NTc0,高二,文科,湖北,4,4,522.0
110596648,MTEwNTk2NjQ4,高三,理科,甘肃,4,3,330.0
110598224,MTEwNTk4MjI0,高三,理科,广东,4,4,425.5
110630050,MTEwNjMwMDUw,高三,理科,云南,4,4,363.0
11068365,MTEwNjgzNjU=,高三,理科,四川,4,1,257.0
110684516,MTEwNjg0NTE2,高三,文科,黑龙江,4,4,465.5
110795300,MTEwNzk1MzAw,高三,理科,甘肃,4,4,572.0
110795784,MTEwNzk1Nzg0,初一,文科,广东,4,4,750.0
110796246,MTEwNzk2MjQ2,高二,理科,黑龙江,4,3,381.0
110820688,MTEwODIwNjg4,高三,理科,江西,4,4,364.0
110847638,MTEwODQ3NjM4,高三,理科,重庆,4,4,642.5
110937302,MTEwOTM3MzAy,高三,理科,江西,4,4,548.0
11095617,MTEwOTU2MTc=,高三,理科,江西,4,4,498.5
110995074,MTEwOTk1MDc0,高二,理科,陕西,4,4,632.5
111045088,MTExMDQ1MDg4,高三,理科,福建,4,4,568.0
111089008,MTExMDg5MDA4,高三,理科,贵州,4,4,487.0
111095490,MTExMDk1NDkw,高三,理科,辽宁,4,4,526.5
111100800,MTExMTAwODAw,高二,理科,山西,4,3,401.0
111104466,MTExMTA0NDY2,高二,理科,新疆,4,4,551.5
111138382,MTExMTM4Mzgy,高二,文科,广东,4,3,415.0
111143692,MTExMTQzNjky,高三,理科,山西,4,4,464.5
111147748,MTExMTQ3NzQ4,高三,理科,山东,4,4,501.5
111150366,MTExMTUwMzY2,高一,文科,重庆,4,0,0.0
111154744,MTExMTU0NzQ0,高三,文科,河南,4,4,529.0
111191558,MTExMTkxNTU4,高三,理科,重庆,4,3,273.0
111205578,MTExMjA1NTc4,大一,理科,江西,4,4,482.5
111228090,MTExMjI4MDkw,高三,理科,江苏,3,3,330.0
111233694,MTExMjMzNjk0,高二,理科,北京,4,2,0.0
111261950,MTExMjYxOTUw,高二,理科,贵州,4,4,301.0
111263666,MTExMjYzNjY2,高三,文科,四川,4,4,445.0
111303096,MTExMzAzMDk2,高二,理科,四川,4,1,244.0
111317646,MTExMzE3NjQ2,高三,理科,陕西,4,4,354.0
111334894,MTExMzM0ODk0,高三,理科,河南,4,4,427.0
111343416,MTExMzQzNDE2,高二,理科,福建,4,4,525.0
111361610,MTExMzYxNjEw,高三,理科,湖北,4,4,565.0
111388604,MTExMzg4NjA0,高二,理科,江苏,3,3,377.0
111398526,MTExMzk4NTI2,高三,理科,四川,4,4,585.0
111401730,MTExNDAxNzMw,高三,理科,宁夏,4,4,525.5
111401796,MTExNDAxNzk2,高三,理科,山东,4,4,465.5
111409774,MTExNDA5Nzc0,高二,文科,内蒙古,4,3,345.5
111511194,MTExNTExMTk0,高一,理科,江苏,3,1,199.0
111555334,MTExNTU1MzM0,高三,文科,湖北,4,4,499.5
111577004,MTExNTc3MDA0,高三,理科,黑龙江,4,4,431.5
111636190,MTExNjM2MTkw,高二,理科,黑龙江,4,4,15.5
111710926,MTExNzEwOTI2,大一,理科,四川,4,4,564.5
111722358,MTExNzIyMzU4,初三,理科,黑龙江,4,4,741.0
111733336,MTExNzMzMzM2,高一,理科,广东,4,1,105.0
11181857,MTExODE4NTc=,高三,理科,山东,4,3,355.0
11182135,MTExODIxMzU=,高三,理科,山西,4,4,567.0
11188515,MTExODg1MTU=,高二,理科,四川,4,4,414.5
111886302,MTExODg2MzAy,高三,理科,广东,4,4,375.0
111903968,MTExOTAzOTY4,高三,文科,辽宁,4,2,186.0
111924882,MTExOTI0ODgy,高一,文科,江西,4,1,116.0
111945584,MTExOTQ1NTg0,四年级,理科,山西,4,4,730.0
111956210,MTExOTU2MjEw,高二,理科,河南,4,1,126.0
111979428,MTExOTc5NDI4,高三,理科,河南,4,4,289.0
112035800,MTEyMDM1ODAw,高三,文科,广东,4,4,405.0
112075796,MTEyMDc1Nzk2,高三,文科,山西,4,4,489.0
11210009,MTEyMTAwMDk=,高三,理科,湖北,4,4,580.0
112122568,MTEyMTIyNTY4,高三,理科,广东,4,4,434.0
112143248,MTEyMTQzMjQ4,高三,理科,山西,4,4,408.5
112178976,MTEyMTc4OTc2,高二,理科,山西,4,1,5.0
112185172,MTEyMTg1MTcy,高二,文科,黑龙江,4,4,646.5
112185606,MTEyMTg1NjA2,高二,理科,云南,4,4,602.5
112195696,MTEyMTk1Njk2,初二,文科,福建,4,4,740.0
112312222,MTEyMzEyMjIy,高三,理科,安徽,4,4,532.0
112334626,MTEyMzM0NjI2,高三,文科,湖北,4,4,564.5
11236137,MTEyMzYxMzc=,高三,理科,广东,4,4,474.5
112397274,MTEyMzk3Mjc0,高三,理科,辽宁,4,4,230.5
112402400,MTEyNDAyNDAw,高二,理科,广东,4,3,338.0
112510318,MTEyNTEwMzE4,高一,文科,江西,4,4,599.0
112566094,MTEyNTY2MDk0,二年级,文科,广东,4,1,260.0
112578598,MTEyNTc4NTk4,高三,文科,山西,4,4,446.5
112600246,MTEyNjAwMjQ2,高二,理科,山东,4,1,112.0
11270795,MTEyNzA3OTU=,高二,理科,陕西,4,4,750.0
112715966,MTEyNzE1OTY2,初二,文科,四川,4,4,680.5
112790356,MTEyNzkwMzU2,高三,理科,黑龙江,4,1,83.5
112815750,MTEyODE1NzUw,高三,文科,广东,4,2,137.0
112820686,MTEyODIwNjg2,高三,理科,广东,4,4,478.5
11284185,MTEyODQxODU=,大一,文科,福建,4,4,589.0
11284765,MTEyODQ3NjU=,高三,理科,山东,4,4,366.0
112894746,MTEyODk0NzQ2,初一,理科,重庆,4,4,654.0
112915740,MTEyOTE1NzQw,高三,理科,四川,4,4,646.0
112943996,MTEyOTQzOTk2,高二,理科,北京,4,0,0.0
112964654,MTEyOTY0NjU0,高三,文科,广西,4,4,397.0
112986690,MTEyOTg2Njkw,高三,文科,四川,4,4,586.0
113042050,MTEzMDQyMDUw,初二,文科,贵州,4,2,296.0
113058954,MTEzMDU4OTU0,高二,文科,吉林,4,4,263.5
113064960,MTEzMDY0OTYw,高三,理科,湖北,4,4,407.0
113068472,MTEzMDY4NDcy,高三,文科,安徽,4,4,585.0
113072646,MTEzMDcyNjQ2,高三,理科,新疆,4,4,375.5
113165016,MTEzMTY1MDE2,高三,文科,广东,4,4,409.0
113167780,MTEzMTY3Nzgw,高三,文科,福建,4,4,379.5
113189054,MTEzMTg5MDU0,高一,理科,广东,4,2,237.0
113250516,MTEzMjUwNTE2,高三,理科,甘肃,4,4,582.5
113307700,MTEzMzA3NzAw,高三,文科,广东,4,4,450.0
113313868,MTEzMzEzODY4,高二,理科,安徽,4,0,0.0
113341544,MTEzMzQxNTQ0,其他,文科,广东,4,4,302.0
113347652,MTEzMzQ3NjUy,高二,文科,江西,4,4,515.0
113350322,MTEzMzUwMzIy,高一,理科,陕西,4,1,122.0
113353064,MTEzMzUzMDY0,高三,文科,湖南,4,4,533.5
113416996,MTEzNDE2OTk2,高二,理科,广西,4,0,0.0
113485482,MTEzNDg1NDgy,高三,理科,江西,4,4,544.5
113580912,MTEzNTgwOTEy,大一,文科,福建,4,4,480.0
113635698,MTEzNjM1Njk4,高二,文科,甘肃,4,1,103.0
113638660,MTEzNjM4NjYw,高三,理科,山西,4,4,281.0
113712816,MTEzNzEyODE2,高三,理科,山东,4,4,448.0
113733084,MTEzNzMzMDg0,高三,文科,河南,4,4,534.0
113734412,MTEzNzM0NDEy,高三,理科,山西,4,4,556.5
113740352,MTEzNzQwMzUy,其他,文科,云南,4,4,560.0
113758524,MTEzNzU4NTI0,高三,理科,山东,4,4,503.0
113767522,MTEzNzY3NTIy,高三,理科,湖南,4,4,623.0
113776960,MTEzNzc2OTYw,初二,文科,山东,4,1,150.0
113939004,MTEzOTM5MDA0,其他,理科,河北,4,4,427.5
113962662,MTEzOTYyNjYy,高三,理科,陕西,4,4,426.5
113988592,MTEzOTg4NTky,高一,文科,福建,4,4,750.0
114030584,MTE0MDMwNTg0,高一,全科,上海,3,0,0.0
114101226,MTE0MTAxMjI2,高三,文科,河南,4,4,369.0
114120212,MTE0MTIwMjEy,其他,文科,河南,4,1,281.0
114154862,MTE0MTU0ODYy,其他,理科,广西,4,2,134.0
114164982,MTE0MTY0OTgy,高三,理科,江西,4,4,448.5
114226208,MTE0MjI2MjA4,高三,理科,广东,4,4,433.0
11432913,MTE0MzI5MTM=,高三,文科,江西,4,4,575.5
11435567,MTE0MzU1Njc=,高三,理科,福建,4,4,655.0
114389770,MTE0Mzg5Nzcw,高二,理科,陕西,4,1,139.0
114390204,MTE0MzkwMjA0,高三,理科,湖南,4,1,92.0
114404246,MTE0NDA0MjQ2,高三,理科,湖南,4,4,365.5
114429010,MTE0NDI5MDEw,高三,理科,云南,4,2,292.0
114467988,MTE0NDY3OTg4,高三,理科,河南,4,4,564.0
114477000,MTE0NDc3MDAw,高三,文科,广东,4,4,440.5
11448275,MTE0NDgyNzU=,高三,理科,广东,4,3,325.0
114554176,MTE0NTU0MTc2,高三,理科,黑龙江,4,4,489.5
114565888,MTE0NTY1ODg4,高三,理科,湖北,4,4,529.5
114577092,MTE0NTc3MDky,高三,文科,河南,4,4,346.0
114587602,MTE0NTg3NjAy,高二,理科,青海,4,1,56.0
114641708,MTE0NjQxNzA4,高二,理科,安徽,4,4,481.0
114651622,MTE0NjUxNjIy,高二,文科,甘肃,4,4,547.5
114662204,MTE0NjYyMjA0,高三,文科,贵州,4,4,398.0
114751876,MTE0NzUxODc2,高三,理科,山西,4,4,429.0
11476311,MTE0NzYzMTE=,高二,理科,广东,4,4,488.5
114780506,MTE0NzgwNTA2,高三,理科,山西,4,4,471.0
114801096,MTE0ODAxMDk2,其他,文科,广东,4,4,601.0
114840514,MTE0ODQwNTE0,高三,文科,吉林,4,4,437.5
11484819,MTE0ODQ4MTk=,大一,文科,重庆,4,4,496.5
114851484,MTE0ODUxNDg0,高三,文科,海南,6,2,119.0
114959034,MTE0OTU5MDM0,高一,理科,吉林,4,1,118.0
114961044,MTE0OTYxMDQ0,高三,文科,广西,4,4,449.0
115006768,MTE1MDA2NzY4,高三,文科,山东,4,4,535.0
11501361,MTE1MDEzNjE=,高三,文科,湖南,4,4,514.0
115116298,MTE1MTE2Mjk4,高三,理科,江西,4,4,480.0
115122752,MTE1MTIyNzUy,高三,文科,陕西,4,2,251.0
115158788,MTE1MTU4Nzg4,高三,理科,山东,4,4,446.5
115164376,MTE1MTY0Mzc2,高三,理科,广东,4,4,461.0
115167742,MTE1MTY3NzQy,大一,文科,宁夏,4,4,575.5
115183142,MTE1MTgzMTQy,高二,理科,江苏,3,2,281.0
115215188,MTE1MjE1MTg4,高二,理科,广东,4,1,110.0
115223394,MTE1MjIzMzk0,其他,理科,江西,4,4,619.0
115269286,MTE1MjY5Mjg2,高二,理科,山西,4,4,491.0
115274970,MTE1Mjc0OTcw,高二,全科,上海,3,0,0.0
115307588,MTE1MzA3NTg4,高二,理科,广东,4,4,517.5
115307830,MTE1MzA3ODMw,高一,理科,福建,4,4,560.5
115321706,MTE1MzIxNzA2,其他,理科,山西,4,1,113.0
11532763,MTE1MzI3NjM=,高三,文科,天津,4,4,571.0
115354412,MTE1MzU0NDEy,初二,理科,广西,4,4,645.5
11536451,MTE1MzY0NTE=,高三,理科,河北,4,4,547.0
115374380,MTE1Mzc0Mzgw,高三,文科,山西,4,4,371.0
115378524,MTE1Mzc4NTI0,高三,文科,黑龙江,4,3,414.0
115404902,MTE1NDA0OTAy,高二,理科,四川,4,1,96.0
115466898,MTE1NDY2ODk4,初二,理科,湖北,4,2,300.0
115483846,MTE1NDgzODQ2,高三,理科,山东,4,4,428.5
115544190,MTE1NTQ0MTkw,五年级,文科,黑龙江,4,3,445.5
115573480,MTE1NTczNDgw,高二,文科,北京,4,1,203.0
115578988,MTE1NTc4OTg4,高三,文科,湖南,4,4,502.5
115587120,MTE1NTg3MTIw,高三,理科,新疆,4,3,288.0
115615544,MTE1NjE1NTQ0,高二,理科,福建,4,4,533.0
115661172,MTE1NjYxMTcy,大一,理科,新疆,4,3,310.0
115685806,MTE1Njg1ODA2,高三,理科,江西,4,4,469.0
115686018,MTE1Njg2MDE4,高三,文科,湖北,4,4,449.0
11571131,MTE1NzExMzE=,高三,文科,广东,4,4,563.0
11575553,MTE1NzU1NTM=,高三,理科,湖南,4,4,547.0
115790878,MTE1NzkwODc4,高三,理科,山西,4,4,749.5
115842108,MTE1ODQyMTA4,高三,文科,湖南,4,4,564.0
115849800,MTE1ODQ5ODAw,高一,文科,安徽,4,2,330.0
115861358,MTE1ODYxMzU4,高二,理科,湖北,4,4,363.0
115954946,MTE1OTU0OTQ2,高二,文科,江西,4,4,610.5
115956434,MTE1OTU2NDM0,高三,理科,陕西,4,4,540.5
115981610,MTE1OTgxNjEw,高二,理科,山西,4,4,640.5
11598815,MTE1OTg4MTU=,高二,文科,四川,4,4,643.5
115996812,MTE1OTk2ODEy,高三,文科,广西,4,4,365.5
11600215,MTE2MDAyMTU=,大一,理科,福建,4,4,750.0
116064866,MTE2MDY0ODY2,高三,理科,河南,4,4,380.0
116068334,MTE2MDY4MzM0,高二,理科,新疆,4,4,577.0
116102690,MTE2MTAyNjkw,高三,理科,四川,4,4,597.0
116156532,MTE2MTU2NTMy,高三,文科,广东,4,4,503.5
116168588,MTE2MTY4NTg4,高三,文科,广西,4,0,0.0
11617271,MTE2MTcyNzE=,高三,理科,陕西,4,3,375.0
116209412,MTE2MjA5NDEy,其他,文科,陕西,4,4,566.0
116256140,MTE2MjU2MTQw,高二,文科,辽宁,4,4,693.0
116264406,MTE2MjY0NDA2,高三,理科,山西,4,4,576.5
116267580,MTE2MjY3NTgw,高三,理科,山东,4,4,538.0
116327002,MTE2MzI3MDAy,高二,文科,福建,4,2,310.0
116361918,MTE2MzYxOTE4,高三,理科,广东,4,4,338.0
116374156,MTE2Mzc0MTU2,高三,理科,安徽,4,4,540.5
11639947,MTE2Mzk5NDc=,高三,理科,河南,4,4,465.5
116438528,MTE2NDM4NTI4,高一,理科,山东,4,4,615.5
116455806,MTE2NDU1ODA2,初二,理科,黑龙江,4,2,132.0
11648233,MTE2NDgyMzM=,高三,文科,新疆,4,4,576.5
116523396,MTE2NTIzMzk2,高三,理科,云南,4,4,473.0
116572992,MTE2NTcyOTky,高三,理科,甘肃,4,1,62.0
116576864,MTE2NTc2ODY0,高三,文科,福建,4,4,535.5
116586162,MTE2NTg2MTYy,初二,理科,广东,4,4,710.0
11662219,MTE2NjIyMTk=,高三,文科,江西,4,4,547.5
116640444,MTE2NjQwNDQ0,高一,理科,四川,4,1,9.0
11665151,MTE2NjUxNTE=,高三,理科,广东,4,4,425.0
116659936,MTE2NjU5OTM2,高一,文科,陕西,4,4,497.5
116693310,MTE2NjkzMzEw,大一,理科,四川,4,4,501.0
116696838,MTE2Njk2ODM4,初三,文科,陕西,4,4,712.0
116702344,MTE2NzAyMzQ0,高三,文科,内蒙古,4,4,473.5
116710594,MTE2NzEwNTk0,高三,文科,吉林,4,4,497.0
116776602,MTE2Nzc2NjAy,初二,理科,辽宁,4,1,45.0
116848372,MTE2ODQ4Mzcy,高三,理科,山东,4,4,553.0
116862806,MTE2ODYyODA2,其他,理科,广东,4,4,511.0
116870124,MTE2ODcwMTI0,其他,理科,福建,4,4,618.5
116888332,MTE2ODg4MzMy,高三,文科,广东,4,4,452.5
116891772,MTE2ODkxNzcy,高三,理科,福建,4,4,524.5
116901400,MTE2OTAxNDAw,高二,理科,山东,4,2,300.0
116908050,MTE2OTA4MDUw,初三,理科,辽宁,4,4,750.0
116909950,MTE2OTA5OTUw,高二,理科,江西,4,4,723.0
116925446,MTE2OTI1NDQ2,高三,文科,辽宁,4,4,598.0
116937700,MTE2OTM3NzAw,大一,理科,山东,4,4,452.0
116965758,MTE2OTY1NzU4,高三,理科,北京,4,0,0.0
116976024,MTE2OTc2MDI0,高三,理科,山西,4,4,437.0
116979478,MTE2OTc5NDc4,高三,理科,山东,4,4,538.5
116983938,MTE2OTgzOTM4,高一,文科,海南,6,1,59.0
117033430,MTE3MDMzNDMw,高三,理科,黑龙江,4,4,414.5
117036796,MTE3MDM2Nzk2,高三,文科,陕西,4,4,537.0
117041828,MTE3MDQxODI4,高二,理科,贵州,4,4,750.0
117046072,MTE3MDQ2MDcy,高三,理科,山东,4,4,448.0
117066672,MTE3MDY2Njcy,其他,理科,广东,4,4,449.0
117069378,MTE3MDY5Mzc4,高三,文科,江西,4,1,91.0
117072774,MTE3MDcyNzc0,高三,理科,重庆,4,4,562.0
117091966,MTE3MDkxOTY2,高三,理科,江苏,3,3,309.0
117112740,MTE3MTEyNzQw,高二,文科,河南,4,1,109.0
117123850,MTE3MTIzODUw,高三,文科,广东,4,4,527.0
117141986,MTE3MTQxOTg2,高三,理科,山东,4,4,515.0
117147948,MTE3MTQ3OTQ4,高二,理科,安徽,4,4,604.5
117157576,MTE3MTU3NTc2,高三,理科,广东,4,4,463.5
117175660,MTE3MTc1NjYw,高二,理科,山西,4,4,516.5
117175808,MTE3MTc1ODA4,其他,文科,四川,4,4,526.5
117176276,MTE3MTc2Mjc2,高三,理科,广东,4,4,362.0
117195116,MTE3MTk1MTE2,高三,理科,安徽,4,1,147.0
117199024,MTE3MTk5MDI0,高三,文科,安徽,4,3,319.0
117219638,MTE3MjE5NjM4,高二,文科,宁夏,4,4,639.5
117236402,MTE3MjM2NDAy,高三,理科,黑龙江,4,4,616.5
11726333,MTE3MjYzMzM=,高三,理科,辽宁,4,2,186.5
117266748,MTE3MjY2NzQ4,高二,理科,河北,4,1,123.0
117283336,MTE3MjgzMzM2,高三,理科,吉林,4,4,578.5
117342376,MTE3MzQyMzc2,高一,理科,湖北,4,4,750.0
117452868,MTE3NDUyODY4,高三,理科,辽宁,4,4,378.0
11752293,MTE3NTIyOTM=,高二,理科,甘肃,4,2,243.5
117535404,MTE3NTM1NDA0,高三,文科,贵州,4,3,116.0
117570186,MTE3NTcwMTg2,高三,文科,湖北,4,4,367.0
117700228,MTE3NzAwMjI4,高三,理科,辽宁,4,4,427.5
117701180,MTE3NzAxMTgw,高二,理科,广东,4,1,18.0
117704370,MTE3NzA0Mzcw,高三,理科,黑龙江,4,4,716.0
117770254,MTE3NzcwMjU0,高二,全科,浙江,3,0,0.0
11786885,MTE3ODY4ODU=,高三,理科,贵州,4,4,618.0
117872884,MTE3ODcyODg0,高三,理科,河南,4,4,382.5
117878640,MTE3ODc4NjQw,高三,理科,江西,4,4,529.5
117896718,MTE3ODk2NzE4,高三,理科,四川,4,4,632.5
117937996,MTE3OTM3OTk2,高三,理科,广东,4,4,462.5
117944244,MTE3OTQ0MjQ0,高三,文科,湖北,4,4,454.0
117950962,MTE3OTUwOTYy,高三,理科,山西,4,4,308.5
117964022,MTE3OTY0MDIy,高二,理科,广东,4,4,557.0
117970836,MTE3OTcwODM2,高三,理科,广东,4,4,554.0
117986668,MTE3OTg2NjY4,高三,文科,河北,4,3,377.0
118006284,MTE4MDA2Mjg0,高三,文科,广东,4,4,481.5
118007362,MTE4MDA3MzYy,高三,理科,湖北,4,4,504.5
118014726,MTE4MDE0NzI2,高三,理科,黑龙江,4,2,244.0
118062936,MTE4MDYyOTM2,高三,理科,贵州,4,4,372.5
118064930,MTE4MDY0OTMw,初一,全科,上海,3,0,0.0
118072748,MTE4MDcyNzQ4,高二,理科,湖南,4,4,649.5
118083146,MTE4MDgzMTQ2,高二,理科,广东,4,1,150.0
118104580,MTE4MTA0NTgw,高一,理科,广东,4,4,364.5
118129514,MTE4MTI5NTE0,高二,文科,宁夏,4,4,695.5
11813475,MTE4MTM0NzU=,高三,理科,江西,4,4,628.0
118137456,MTE4MTM3NDU2,高三,理科,湖南,4,4,535.0
118187712,MTE4MTg3NzEy,高三,文科,广西,4,4,507.5
118284512,MTE4Mjg0NTEy,高三,文科,云南,4,1,98.0
118298056,MTE4Mjk4MDU2,高三,文科,宁夏,4,1,0.0
118349514,MTE4MzQ5NTE0,高三,理科,河北,4,1,115.0
118395120,MTE4Mzk1MTIw,高二,理科,安徽,4,1,113.0
118396176,MTE4Mzk2MTc2,高一,理科,云南,4,2,0.0
118410418,MTE4NDEwNDE4,高二,理科,辽宁,4,1,113.0
118414238,MTE4NDE0MjM4,高二,理科,山东,4,4,750.0
11842523,MTE4NDI1MjM=,高三,理科,四川,4,1,133.0
11863269,MTE4NjMyNjk=,大一,文科,湖南,4,4,547.5
118655314,MTE4NjU1MzE0,高三,理科,广西,4,4,368.5
118715300,MTE4NzE1MzAw,高三,文科,重庆,4,4,496.0
118793430,MTE4NzkzNDMw,高三,文科,福建,4,4,314.5
118799906,MTE4Nzk5OTA2,高三,文科,贵州,4,4,442.0
118811198,MTE4ODExMTk4,大一,理科,山西,4,4,463.5
118846406,MTE4ODQ2NDA2,高一,文科,黑龙江,4,4,635.0
118854018,MTE4ODU0MDE4,高二,理科,广东,4,0,0.0
118873444,MTE4ODczNDQ0,高三,理科,广西,4,4,585.0
119008700,MTE5MDA4NzAw,高三,文科,广东,4,4,565.0
119089910,MTE5MDg5OTEw,高三,理科,广东,4,4,358.5
119129678,MTE5MTI5Njc4,高二,文科,江西,4,1,77.0
119162422,MTE5MTYyNDIy,高三,文科,广东,4,3,227.0
119164394,MTE5MTY0Mzk0,高二,文科,辽宁,4,2,163.0
119258590,MTE5MjU4NTkw,高三,理科,青海,4,4,645.5
119260432,MTE5MjYwNDMy,高三,理科,陕西,4,4,388.5
119300662,MTE5MzAwNjYy,高三,理科,湖南,4,4,388.0
119306572,MTE5MzA2NTcy,高三,文科,安徽,4,1,109.0
119317154,MTE5MzE3MTU0,高一,理科,江西,4,4,723.5
11938743,MTE5Mzg3NDM=,高三,理科,广东,4,4,547.0
119420540,MTE5NDIwNTQw,高三,文科,陕西,4,4,524.0
119443318,MTE5NDQzMzE4,高三,文科,四川,4,3,328.5
119572238,MTE5NTcyMjM4,初一,理科,江西,4,4,525.0
119585636,MTE5NTg1NjM2,大一,理科,河南,4,4,540.5
119601394,MTE5NjAxMzk0,高三,理科,吉林,4,4,514.0
119659672,MTE5NjU5Njcy,高三,理科,四川,4,4,620.0
119669954,MTE5NjY5OTU0,高三,理科,内蒙古,4,4,584.0
119672044,MTE5NjcyMDQ0,高一,文科,山东,4,1,121.0
119705476,MTE5NzA1NDc2,高三,理科,福建,4,4,417.5
119728158,MTE5NzI4MTU4,高三,理科,湖北,4,4,466.0
119728172,MTE5NzI4MTcy,高三,理科,江西,4,4,512.5
119755688,MTE5NzU1Njg4,高二,理科,河北,4,4,366.0
119793800,MTE5NzkzODAw,高三,文科,广东,4,4,567.0
119830848,MTE5ODMwODQ4,其他,文科,新疆,4,2,298.0
119835452,MTE5ODM1NDUy,初二,文科,山东,4,1,137.0
119877296,MTE5ODc3Mjk2,高三,文科,江西,4,4,474.0
119877362,MTE5ODc3MzYy,高三,理科,陕西,4,4,421.5
119887130,MTE5ODg3MTMw,高一,理科,广东,4,4,720.0
11991999,MTE5OTE5OTk=,高一,文科,江苏,3,1,186.0
119927030,MTE5OTI3MDMw,高二,文科,山东,4,1,119.0
119944132,MTE5OTQ0MTMy,高三,文科,广东,4,4,562.5
119958102,MTE5OTU4MTAy,高三,理科,山东,4,4,528.0
119961638,MTE5OTYxNjM4,高二,理科,云南,4,3,336.0
119998670,MTE5OTk4Njcw,高三,文科,广东,4,4,524.0
120007352,MTIwMDA3MzUy,高三,理科,吉林,4,0,0.0
120016240,MTIwMDE2MjQw,其他,文科,广东,4,4,449.0
120026096,MTIwMDI2MDk2,高二,理科,辽宁,4,1,25.0
120075458,MTIwMDc1NDU4,高三,理科,安徽,4,4,643.5
120111112,MTIwMTExMTEy,高三,文科,湖南,4,2,175.0
120159996,MTIwMTU5OTk2,高三,理科,河南,4,4,536.0
120167894,MTIwMTY3ODk0,高三,理科,湖南,4,4,515.0
120174854,MTIwMTc0ODU0,初二,理科,北京,4,0,0.0
120175264,MTIwMTc1MjY0,高三,理科,湖南,4,4,460.5
120207516,MTIwMjA3NTE2,高一,理科,安徽,4,4,750.0
120228834,MTIwMjI4ODM0,高三,文科,河南,4,4,591.0
120279302,MTIwMjc5MzAy,其他,文科,河南,4,3,367.0
120320200,MTIwMzIwMjAw,高三,理科,陕西,4,4,371.5
120331354,MTIwMzMxMzU0,高三,理科,广东,4,4,542.5
120332182,MTIwMzMyMTgy,初三,理科,辽宁,4,1,150.0
120371600,MTIwMzcxNjAw,高二,理科,陕西,4,0,0.0
120442696,MTIwNDQyNjk2,高三,理科,广东,4,3,406.0
12048003,MTIwNDgwMDM=,高二,全科,浙江,3,1,102.0
12048487,MTIwNDg0ODc=,其他,理科,江苏,3,3,480.0
120516036,MTIwNTE2MDM2,高二,文科,江西,4,1,118.0
120525320,MTIwNTI1MzIw,高三,理科,贵州,4,1,150.0
12057559,MTIwNTc1NTk=,高三,理科,广西,4,4,660.0
12058981,MTIwNTg5ODE=,高三,理科,广东,4,4,660.5
120644780,MTIwNjQ0Nzgw,高三,理科,辽宁,4,3,509.0
120660474,MTIwNjYwNDc0,高三,文科,山东,4,4,516.5
120667198,MTIwNjY3MTk4,高二,理科,黑龙江,4,2,263.0
120793992,MTIwNzkzOTky,高三,理科,辽宁,4,4,380.0
120794946,MTIwNzk0OTQ2,高三,文科,贵州,4,4,495.0
120858282,MTIwODU4Mjgy,高二,理科,广东,4,4,585.5
120898154,MTIwODk4MTU0,高一,文科,江西,4,4,612.0
